design,seed,n,d,phi,dispersion,fit_end,val_end,test_end,ar_model,method,q_total,q_cov,n_active_mean,n_active_diag,n_active_offdiag,reference_condition,mean_dispersion,spectral_shell_low,spectral_shell_high,ridge,val_w2_mean,test_w2_mean,test_w2_median,test_w2_q90,test_mean_component,test_cov_component,n_test_pairs,min_pred_eig,w2_ratio_to_persistence,cov_ratio_to_persistence,mean_ratio_to_persistence
Higher dimension,24,320,10,0.7,0.32,144,208,320,diag,persistence,65,55,4,4,16,8.0,0.03,0.05,20.0,,2.1306297165567134,2.1007773645602508,,,0.00245262840901329,2.098324736151237,112,0.049999999999995,1.0,1.0,1.0
Higher dimension,24,320,10,0.7,0.32,144,208,320,diag,euclidean_gaussian_ar,65,55,4,4,16,8.0,0.03,0.05,20.0,1e-06,2.0501949041948495,1.936279097126233,1.860773956986041,2.721860343654947,0.002009698867746857,1.934269398258486,112,0.15242068100639927,0.9216964775948775,0.9218160396880882,0.8194061768025321
Higher dimension,24,320,10,0.7,0.32,144,208,320,diag,cholesky_gaussian_ar,65,55,4,4,16,8.0,0.03,0.05,20.0,1e-06,2.139750233175306,2.0643764567589327,2.023762877633901,2.899334374411138,0.002009698867746857,2.0623667578911857,112,0.09078699812779549,0.9826726485084069,0.9828634826437752,0.8194061768025321
Higher dimension,24,320,10,0.7,0.32,144,208,320,diag,log_euclidean_gaussian_ar,65,55,4,4,16,8.0,0.03,0.05,20.0,1e-06,2.0330040263779767,1.9798933426414542,1.911089493035039,2.7507711201389347,0.002009698867746857,1.977883643773708,112,0.093809019154065,0.9424574807601752,0.9426013093671844,0.8194061768025321
Higher dimension,24,320,10,0.7,0.32,144,208,320,diag,bwar_barycenter,65,55,4,4,16,8.0,0.03,0.05,20.0,1e-06,1.903114164000145,1.817565244693464,1.7533162408543106,2.635875735780629,0.0020096988677468,1.815555545825717,112,0.1338614475237091,0.8651869899949771,0.8652405009321019,0.8194061768025089
Higher dimension,25,320,10,0.7,0.32,144,208,320,diag,persistence,65,55,4,4,16,8.0,0.03,0.05,20.0,,1.9188836216694938,2.036918562800186,,,0.0021308182104549404,2.034787744589731,112,0.049999999999997644,1.0,1.0,1.0
Higher dimension,25,320,10,0.7,0.32,144,208,320,diag,euclidean_gaussian_ar,65,55,4,4,16,8.0,0.03,0.05,20.0,1e-06,2.0010211650674523,2.021150278946842,1.826817298573312,2.932649295260579,0.0018011526819650616,2.0193491262648773,112,0.11456620161121549,0.9922587558769816,0.992412663991169,0.8452868823476529
Higher dimension,25,320,10,0.7,0.32,144,208,320,diag,cholesky_gaussian_ar,65,55,4,4,16,8.0,0.03,0.05,20.0,1e-06,2.0162611304718294,2.217456095973898,2.067326017980245,3.475196979795029,0.0018011526819650616,2.2156549432919332,112,0.07352939692906701,1.0886326711685146,1.0888875015013766,0.8452868823476529
Higher dimension,25,320,10,0.7,0.32,144,208,320,diag,log_euclidean_gaussian_ar,65,55,4,4,16,8.0,0.03,0.05,20.0,1e-06,1.9560505584066403,2.0024801009140756,1.854610288280529,3.323090459857459,0.0018011526819650616,2.000678948232111,112,0.09527188142554177,0.9830928626627236,0.9832371723054105,0.8452868823476529
Higher dimension,25,320,10,0.7,0.32,144,208,320,diag,bwar_barycenter,65,55,4,4,16,8.0,0.03,0.05,20.0,1e-06,1.757221463212236,1.821630675111576,1.637531207708851,2.892376495656617,0.001801152681965078,1.819829522429611,112,0.11494387384497477,0.894307071661888,0.8943584053267132,0.8452868823476607
Higher dimension,26,320,10,0.7,0.32,144,208,320,diag,persistence,65,55,4,4,16,8.0,0.03,0.05,20.0,,1.8594895144381185,1.8918239347488846,,,0.0023888213696675003,1.8894351133792173,112,0.04999999999999652,1.0,1.0,1.0
Higher dimension,26,320,10,0.7,0.32,144,208,320,diag,euclidean_gaussian_ar,65,55,4,4,16,8.0,0.03,0.05,20.0,1e-06,1.9318085598851065,1.8107589840464087,1.7483202363851236,2.629198667748801,0.001977011710674522,1.808781972335734,112,0.20937530257853781,0.9571498440137686,0.9573136222184223,0.8276096889361393
Higher dimension,26,320,10,0.7,0.32,144,208,320,diag,cholesky_gaussian_ar,65,55,4,4,16,8.0,0.03,0.05,20.0,1e-06,2.0431069217487163,1.852338724544835,1.812905143628255,2.6549443833051427,0.001977011710674522,1.8503617128341605,112,0.07577581428240371,0.9791284963263293,0.9793200622406266,0.8276096889361393
Higher dimension,26,320,10,0.7,0.32,144,208,320,diag,log_euclidean_gaussian_ar,65,55,4,4,16,8.0,0.03,0.05,20.0,1e-06,1.9106372620422793,1.7806593744603945,1.6572566695356337,2.6139051963765536,0.001977011710674522,1.77868236274972,112,0.0934306779072329,0.9412394788718825,0.9413831415298415,0.8276096889361393
Higher dimension,26,320,10,0.7,0.32,144,208,320,diag,bwar_barycenter,65,55,4,4,16,8.0,0.03,0.05,20.0,1e-06,1.7357640876735712,1.6457187380643055,1.5315227664728726,2.536818496443587,0.0019770117106745755,1.6437417263536307,112,0.13053542265548293,0.869911151791593,0.8699646337226321,0.8276096889361616
Higher dimension,27,320,10,0.7,0.32,144,208,320,diag,persistence,65,55,4,4,16,8.0,0.03,0.05,20.0,,1.9005605173303763,1.9656063967221098,,,0.0023096169731847437,1.963296779748925,112,0.04999999999999797,1.0,1.0,1.0
Higher dimension,27,320,10,0.7,0.32,144,208,320,diag,euclidean_gaussian_ar,65,55,4,4,16,8.0,0.03,0.05,20.0,1e-06,1.9745758338367625,1.911969706133979,1.8786682801146632,2.608463751435703,0.0019769312205411282,1.9099927749134378,112,0.14874419285709684,0.9727123951786194,0.9728497467192383,0.8559563094200536
Higher dimension,27,320,10,0.7,0.32,144,208,320,diag,cholesky_gaussian_ar,65,55,4,4,16,8.0,0.03,0.05,20.0,1e-06,1.9592293520498638,2.054457510180736,1.9759381747144324,2.8421246111937677,0.0019769312205411282,2.052480578960195,112,0.07016383009287368,1.0452029020697107,1.0454255312447847,0.8559563094200536
Higher dimension,27,320,10,0.7,0.32,144,208,320,diag,log_euclidean_gaussian_ar,65,55,4,4,16,8.0,0.03,0.05,20.0,1e-06,1.8653563677361422,1.9477229215121734,1.9172888993328938,2.810362767683626,0.0019769312205411282,1.945745990291632,112,0.08922909254411536,0.9909018024973061,0.9910605520070495,0.8559563094200536
Higher dimension,27,320,10,0.7,0.32,144,208,320,diag,bwar_barycenter,65,55,4,4,16,8.0,0.03,0.05,20.0,1e-06,1.7416208555442227,1.7598514905751195,1.7145975698473714,2.517711877920883,0.001976931220541376,1.7578745593545781,112,0.12177538679245209,0.8953224274757592,0.8953687376695962,0.8559563094201609
Higher dimension,28,320,10,0.7,0.32,144,208,320,diag,persistence,65,55,4,4,16,8.0,0.03,0.05,20.0,,2.0799112105194433,1.9370335240504641,,,0.0019812366002097868,1.9350522874502545,112,0.049999999999997956,1.0,1.0,1.0
Higher dimension,28,320,10,0.7,0.32,144,208,320,diag,euclidean_gaussian_ar,65,55,4,4,16,8.0,0.03,0.05,20.0,1e-06,2.000627279647002,1.9268366002746453,1.8195411618683432,2.7384461517025236,0.001754223876658095,1.9250823763979874,112,0.12931347596526,0.9947358041824199,0.9948477304117689,0.8854186705779339
Higher dimension,28,320,10,0.7,0.32,144,208,320,diag,cholesky_gaussian_ar,65,55,4,4,16,8.0,0.03,0.05,20.0,1e-06,2.068869079773521,2.0627690497533138,1.8925747829434203,3.11356753100093,0.001754223876658095,2.0610148258766556,112,0.08315901379029109,1.0649113833817023,1.065095160086024,0.8854186705779339
Higher dimension,28,320,10,0.7,0.32,144,208,320,diag,log_euclidean_gaussian_ar,65,55,4,4,16,8.0,0.03,0.05,20.0,1e-06,1.9998921546027146,1.9389731210660701,1.7580298510936836,2.993394152345328,0.001754223876658095,1.937218897189412,112,0.09453908907149493,1.0010013234110426,1.0011196647001268,0.8854186705779339
Higher dimension,28,320,10,0.7,0.32,144,208,320,diag,bwar_barycenter,65,55,4,4,16,8.0,0.03,0.05,20.0,1e-06,1.8536553357242926,1.7671475782413455,1.6643615032891308,2.653208769249023,0.0017542238766581311,1.7653933543646876,112,0.12684149023311858,0.9122958153796554,0.9123233340071032,0.8854186705779522
Higher dimension,29,320,10,0.7,0.32,144,208,320,diag,persistence,65,55,4,4,16,8.0,0.03,0.05,20.0,,2.179207032095023,1.9485880828090123,,,0.0022059904098752714,1.946382092399137,112,0.04999999999999724,1.0,1.0,1.0
Higher dimension,29,320,10,0.7,0.32,144,208,320,diag,euclidean_gaussian_ar,65,55,4,4,16,8.0,0.03,0.05,20.0,1e-06,2.137371818964864,1.9462618622413543,1.845114123117749,2.8323048538669298,0.0019040974297606897,1.9443577648115937,112,0.08162939659442547,0.9988062019940589,0.9989599536517272,0.8631485527937308
Higher dimension,29,320,10,0.7,0.32,144,208,320,diag,cholesky_gaussian_ar,65,55,4,4,16,8.0,0.03,0.05,20.0,1e-06,2.1061082275617715,1.969873648000343,1.863240394957248,2.798591606549364,0.0019040974297606897,1.9679695505705823,112,0.1008188963845833,1.0109235837882402,1.011091069043302,0.8631485527937308
Higher dimension,29,320,10,0.7,0.32,144,208,320,diag,log_euclidean_gaussian_ar,65,55,4,4,16,8.0,0.03,0.05,20.0,1e-06,2.1237879773341346,1.9832695791705486,1.9049861438775428,2.951658171404146,0.0019040974297606897,1.981365481740788,112,0.09513153494708862,1.017798269766456,1.0179735466526667,0.8631485527937308
Higher dimension,29,320,10,0.7,0.32,144,208,320,diag,bwar_barycenter,65,55,4,4,16,8.0,0.03,0.05,20.0,1e-06,1.9369677587138303,1.7615615670524734,1.675969148978389,2.637458111372121,0.0019040974297607675,1.7596574696227127,112,0.13532229145374572,0.9040194706071852,0.9040657928853707,0.8631485527937661
Higher dimension,30,320,10,0.7,0.32,144,208,320,diag,persistence,65,55,4,4,16,8.0,0.03,0.05,20.0,,1.9076001789159562,1.9623320892185672,,,0.002308806408457474,1.9600232828101098,112,0.049999999999997456,1.0,1.0,1.0
Higher dimension,30,320,10,0.7,0.32,144,208,320,diag,euclidean_gaussian_ar,65,55,4,4,16,8.0,0.03,0.05,20.0,1e-06,1.9836007362926977,1.937546494879238,1.9163212600638853,2.538997315235116,0.0019070631673400215,1.935639431711898,112,0.11807682840426063,0.9873693171122737,0.9875594074253788,0.8259952676647934
Higher dimension,30,320,10,0.7,0.32,144,208,320,diag,cholesky_gaussian_ar,65,55,4,4,16,8.0,0.03,0.05,20.0,1e-06,1.915981317466934,1.969536887178037,1.9180100737686594,2.675835808477435,0.0019070631673400215,1.9676298240106966,112,0.08253832115864551,1.0036715487653973,1.00388084226718,0.8259952676647934
Higher dimension,30,320,10,0.7,0.32,144,208,320,diag,log_euclidean_gaussian_ar,65,55,4,4,16,8.0,0.03,0.05,20.0,1e-06,1.7817716745843437,1.9014980284713017,1.8290721401242163,2.63693998701799,0.0019070631673400215,1.8995909653039615,112,0.09728603604283509,0.9689991000598219,0.9691675512040318,0.8259952676647934
Higher dimension,30,320,10,0.7,0.32,144,208,320,diag,bwar_barycenter,65,55,4,4,16,8.0,0.03,0.05,20.0,1e-06,1.7497517426126614,1.755815381765175,1.7015610198492865,2.4790070950649086,0.001907063167340024,1.753908318597835,112,0.14420757950552376,0.8947595523774824,0.8948405531607945,0.8259952676647945
Higher dimension,31,320,10,0.7,0.32,144,208,320,diag,persistence,65,55,4,4,16,8.0,0.03,0.05,20.0,,1.8591455726295434,1.8026308670602293,,,0.0022724920908969355,1.8003583749693324,112,0.04999999999999697,1.0,1.0,1.0
Higher dimension,31,320,10,0.7,0.32,144,208,320,diag,euclidean_gaussian_ar,65,55,4,4,16,8.0,0.03,0.05,20.0,1e-06,1.806546474714309,1.81229345651164,1.7554507429312871,2.58442972456825,0.001970545022794985,1.8103229114888448,112,0.07806347106651512,1.0053602707176366,1.0055347516683628,0.8671295405992923
Higher dimension,31,320,10,0.7,0.32,144,208,320,diag,cholesky_gaussian_ar,65,55,4,4,16,8.0,0.03,0.05,20.0,1e-06,1.7796508968437406,1.7806587253018311,1.7240834553054376,2.6302799825877172,0.001970545022794985,1.7786881802790357,112,0.09448064356480029,0.9878110698313788,0.987963399403374,0.8671295405992923
Higher dimension,31,320,10,0.7,0.32,144,208,320,diag,log_euclidean_gaussian_ar,65,55,4,4,16,8.0,0.03,0.05,20.0,1e-06,1.7481393623023562,1.7666123807152403,1.7696365901516162,2.5855635267956845,0.001970545022794985,1.7646418356924454,112,0.09509507641199319,0.9800189339907793,0.9801614279837505,0.8671295405992923
Higher dimension,31,320,10,0.7,0.32,144,208,320,diag,bwar_barycenter,65,55,4,4,16,8.0,0.03,0.05,20.0,1e-06,1.639962610782473,1.622850267622311,1.5832748225220388,2.3595774824260274,0.001970545022794933,1.620879722599516,112,0.13532764842698466,0.9002676572763294,0.9003094856751097,0.8671295405992694
Higher dimension,32,320,10,0.7,0.32,144,208,320,diag,persistence,65,55,4,4,16,8.0,0.03,0.05,20.0,,2.094122647716209,1.7662427702288486,,,0.0022468085127967828,1.763995961716052,112,0.04999999999999857,1.0,1.0,1.0
Higher dimension,32,320,10,0.7,0.32,144,208,320,diag,euclidean_gaussian_ar,65,55,4,4,16,8.0,0.03,0.05,20.0,0.001,1.9614313329298123,1.8134046279464602,1.7679344496423175,2.5949075660776466,0.0018254242572175953,1.8115792036892429,112,0.2805324792176009,1.0267017980271766,1.026974688721453,0.8124520833977718
Higher dimension,32,320,10,0.7,0.32,144,208,320,diag,cholesky_gaussian_ar,65,55,4,4,16,8.0,0.03,0.05,20.0,1e-06,1.9951438440391909,1.853950421804287,1.798159075280131,2.4956874597542296,0.0018255054490195484,1.8521249163552673,112,0.08164961402507137,1.049657755464768,1.0499598392240543,0.8124882199005002
Higher dimension,32,320,10,0.7,0.32,144,208,320,diag,log_euclidean_gaussian_ar,65,55,4,4,16,8.0,0.03,0.05,20.0,1e-06,1.9343637990596299,1.7452393251880625,1.6336765926883685,2.49137865007006,0.0018255054490195484,1.743413819739043,112,0.10398977676201891,0.988108404238187,0.9883320923495843,0.8124882199005002
Higher dimension,32,320,10,0.7,0.32,144,208,320,diag,bwar_barycenter,65,55,4,4,16,8.0,0.03,0.05,20.0,1e-06,1.7990717769423679,1.612150532856106,1.5414618827385733,2.327190212223281,0.0018255054490195204,1.6103250274070864,112,0.14977984129280963,0.9127570456507647,0.9128847584438508,0.8124882199004878
Higher dimension,33,320,10,0.7,0.32,144,208,320,diag,persistence,65,55,4,4,16,8.0,0.03,0.05,20.0,,1.9596863683694004,1.80943558172746,,,0.002308845360338033,1.8071267363671224,112,0.04999999999999739,1.0,1.0,1.0
Higher dimension,33,320,10,0.7,0.32,144,208,320,diag,euclidean_gaussian_ar,65,55,4,4,16,8.0,0.03,0.05,20.0,1e-06,1.9122077620274789,1.737483260462671,1.6495651070042898,2.34393978747445,0.0019149087702501773,1.735568351692421,112,9.999999823548674e-09,0.9602349362467514,0.9604021216472312,0.8293793959288029
Higher dimension,33,320,10,0.7,0.32,144,208,320,diag,cholesky_gaussian_ar,65,55,4,4,16,8.0,0.03,0.05,20.0,1e-06,2.020273231771368,1.856631971962875,1.8318510414559004,2.6010183437601553,0.0019149087702501773,1.8547170631926249,112,0.08314162879963635,1.026083487421175,1.0263348031257473,0.8293793959288029
Higher dimension,33,320,10,0.7,0.32,144,208,320,diag,log_euclidean_gaussian_ar,65,55,4,4,16,8.0,0.03,0.05,20.0,1e-06,1.844536945753668,1.7155653172002654,1.684994411843431,2.466374462814615,0.0019149087702501773,1.713650408430015,112,0.09305301221041606,0.9481217980484405,0.9482735072997573,0.8293793959288029
Higher dimension,33,320,10,0.7,0.32,144,208,320,diag,bwar_barycenter,65,55,4,4,16,8.0,0.03,0.05,20.0,1e-06,1.767327300025424,1.5912871035480003,1.560760556402799,2.313462313146763,0.0019149087702502112,1.5893721947777502,112,0.11854238072669446,0.8794383837797671,0.8795023408114001,0.8293793959288176
Higher dimension,34,320,10,0.7,0.32,144,208,320,diag,persistence,65,55,4,4,16,8.0,0.03,0.05,20.0,,2.1623683813016332,1.809551392830299,,,0.0022480528991387565,1.8073033399311609,112,0.04999999999999708,1.0,1.0,1.0
Higher dimension,34,320,10,0.7,0.32,144,208,320,diag,euclidean_gaussian_ar,65,55,4,4,16,8.0,0.03,0.05,20.0,0.01,2.0513170832954097,1.8430738576405814,1.741334441697624,2.5457998518583795,0.0018361249908549477,1.8412377326497267,112,0.13766933410200138,1.018525290269789,1.0187762574045032,0.81676235979962
Higher dimension,34,320,10,0.7,0.32,144,208,320,diag,cholesky_gaussian_ar,65,55,4,4,16,8.0,0.03,0.05,20.0,1e-06,2.2258184991244825,1.9288908244812557,1.839502693823742,2.7013725038514647,0.001842117508376669,1.927048706972879,112,0.09771087587888619,1.0659497332453758,1.0662563745642606,0.8194280077138737
Higher dimension,34,320,10,0.7,0.32,144,208,320,diag,log_euclidean_gaussian_ar,65,55,4,4,16,8.0,0.03,0.05,20.0,1e-06,2.0631028772815503,1.7464560817763803,1.6347178683653119,2.536942952683484,0.001842117508376669,1.7446139642680036,112,0.09975965784070503,0.9651320701341165,0.9653133072472798,0.8194280077138737
Higher dimension,34,320,10,0.7,0.32,144,208,320,diag,bwar_barycenter,65,55,4,4,16,8.0,0.03,0.05,20.0,1e-06,1.9045664705259542,1.633457149325457,1.517388270329251,2.408973489842802,0.0018421175083766545,1.6316150318170806,112,0.13450931977498398,0.9026862435614967,0.9027898060981993,0.8194280077138673
Higher dimension,35,320,10,0.7,0.32,144,208,320,diag,persistence,65,55,4,4,16,8.0,0.03,0.05,20.0,,1.890319316613542,1.932060270709244,,,0.0019834003459267982,1.9300768703633173,112,0.04999999999999676,1.0,1.0,1.0
Higher dimension,35,320,10,0.7,0.32,144,208,320,diag,euclidean_gaussian_ar,65,55,4,4,16,8.0,0.03,0.05,20.0,1e-06,1.899677658193345,1.943044375255644,1.7337016266834557,2.7459889764447034,0.0016996932013542316,1.94134468205429,112,0.18163557109106743,1.0056851769651927,1.005838011876103,0.8569592139301576
Higher dimension,35,320,10,0.7,0.32,144,208,320,diag,cholesky_gaussian_ar,65,55,4,4,16,8.0,0.03,0.05,20.0,1e-06,1.8904773016967944,1.9477269668137664,1.7693143593105822,2.8924720097697785,0.0016996932013542316,1.9460272736124122,112,0.08133464321609066,1.0081088029923473,1.0082641284883604,0.8569592139301576
Higher dimension,35,320,10,0.7,0.32,144,208,320,diag,log_euclidean_gaussian_ar,65,55,4,4,16,8.0,0.03,0.05,20.0,1e-06,1.785439556095858,1.839229483125963,1.6307511738678868,2.825671670943176,0.0016996932013542316,1.8375297899246086,112,0.09797967219036563,0.9519524369965935,0.9520500546585547,0.8569592139301576
Higher dimension,35,320,10,0.7,0.32,144,208,320,diag,bwar_barycenter,65,55,4,4,16,8.0,0.03,0.05,20.0,1e-06,1.6852167161945162,1.7210228247224368,1.5246629792335775,2.6760958495163853,0.0016996932013541661,1.7193231315210826,112,0.13209204483118045,0.8907707750186608,0.8908055207135027,0.8569592139301245
Higher dimension,36,320,10,0.7,0.32,144,208,320,diag,persistence,65,55,4,4,16,8.0,0.03,0.05,20.0,,1.7973183137713056,1.9359968885384975,,,0.0023650827498981728,1.9336318057885993,112,0.049999999999997845,1.0,1.0,1.0
Higher dimension,36,320,10,0.7,0.32,144,208,320,diag,euclidean_gaussian_ar,65,55,4,4,16,8.0,0.03,0.05,20.0,0.0001,1.783004787201148,1.9356316424850044,1.8371486223841642,2.735739441743967,0.001986524372106527,1.9336451181128982,112,0.17384507278204578,0.9998113395451949,1.0000068846221184,0.839938633095208
Higher dimension,36,320,10,0.7,0.32,144,208,320,diag,cholesky_gaussian_ar,65,55,4,4,16,8.0,0.03,0.05,20.0,1e-06,1.8189052534293413,1.9838789714177778,1.871085570968396,2.878176534899118,0.0019864553473264734,1.9818925160704512,112,0.07683299391501677,1.024732520575189,1.0249585831890935,0.8399094481628598
Higher dimension,36,320,10,0.7,0.32,144,208,320,diag,log_euclidean_gaussian_ar,65,55,4,4,16,8.0,0.03,0.05,20.0,1e-06,1.7393069776673313,1.9026449247285044,1.8048363537305456,2.8774856118503833,0.0019864553473264734,1.9006584693811779,112,0.09585128767587558,0.9827727182789169,0.9829474586067983,0.8399094481628598
Higher dimension,36,320,10,0.7,0.32,144,208,320,diag,bwar_barycenter,65,55,4,4,16,8.0,0.03,0.05,20.0,1e-06,1.5934550844004423,1.739859065527414,1.6170760641667823,2.592434809374168,0.001986455347326465,1.7378726101800874,112,0.13472765521386074,0.8986889781836634,0.8987608731804684,0.8399094481628564
Higher dimension,37,320,10,0.7,0.32,144,208,320,diag,persistence,65,55,4,4,16,8.0,0.03,0.05,20.0,,1.9357911576727962,1.9706673217272415,,,0.0021789520129611704,1.96848836971428,112,0.04999999999999825,1.0,1.0,1.0
Higher dimension,37,320,10,0.7,0.32,144,208,320,diag,euclidean_gaussian_ar,65,55,4,4,16,8.0,0.03,0.05,20.0,1e-06,1.847410278669423,1.8712023658278034,1.7388371266681073,2.6361159100361147,0.0018338621335109038,1.8693685036942926,112,0.145190998821363,0.9495272719028702,0.9496467098587053,0.8416257552265718
Higher dimension,37,320,10,0.7,0.32,144,208,320,diag,cholesky_gaussian_ar,65,55,4,4,16,8.0,0.03,0.05,20.0,1e-06,1.8691698036796165,1.9331874253707892,1.8970620898059212,2.623062495438528,0.0018338621335109038,1.9313535632372785,112,0.09560412825733389,0.9809811143955023,0.9811353691246895,0.8416257552265718
Higher dimension,37,320,10,0.7,0.32,144,208,320,diag,log_euclidean_gaussian_ar,65,55,4,4,16,8.0,0.03,0.05,20.0,1e-06,1.7482853912927605,1.8725139830711355,1.804470913125102,2.6007585246425933,0.0018338621335109038,1.8706801209376245,112,0.10374763417450804,0.9501928420013191,0.9503130166875956,0.8416257552265718
Higher dimension,37,320,10,0.7,0.32,144,208,320,diag,bwar_barycenter,65,55,4,4,16,8.0,0.03,0.05,20.0,1e-06,1.6684841454193444,1.7209067260648516,1.6399717157393043,2.5009230885391776,0.0018338621335109602,1.7190728639313406,112,0.1185642359418179,0.873260903599152,0.8732959210629518,0.8416257552265977
Higher dimension,38,320,10,0.7,0.32,144,208,320,diag,persistence,65,55,4,4,16,8.0,0.03,0.05,20.0,,1.754907386745026,1.8403294308542393,,,0.0022336610542126978,1.8380957698000269,112,0.04999999999999494,1.0,1.0,1.0
Higher dimension,38,320,10,0.7,0.32,144,208,320,diag,euclidean_gaussian_ar,65,55,4,4,16,8.0,0.03,0.05,20.0,1e-06,1.7977242652587078,1.801834565486945,1.7569229035159182,2.5000974384295773,0.0019447628053610069,1.7998898026815837,112,0.16222288222951256,0.9790826225338222,0.979214376233182,0.8706615543540829
Higher dimension,38,320,10,0.7,0.32,144,208,320,diag,cholesky_gaussian_ar,65,55,4,4,16,8.0,0.03,0.05,20.0,1e-06,1.7630043822944332,1.8297115887330844,1.788822926349954,2.802984539894778,0.0019447628053610069,1.827766825927723,112,0.07408353483560742,0.9942304665984577,0.9943806280162282,0.8706615543540829
Higher dimension,38,320,10,0.7,0.32,144,208,320,diag,log_euclidean_gaussian_ar,65,55,4,4,16,8.0,0.03,0.05,20.0,1e-06,1.694674109268941,1.7639353996798184,1.786329287222892,2.5744606131606664,0.0019447628053610069,1.761990636874457,112,0.09423734501715084,0.9584889368753069,0.9585956650485901,0.8706615543540829
Higher dimension,38,320,10,0.7,0.32,144,208,320,diag,bwar_barycenter,65,55,4,4,16,8.0,0.03,0.05,20.0,1e-06,1.5948075864122608,1.6357401962208027,1.6054458810955852,2.4327844775058916,0.0019447628053610032,1.6337954334154414,112,0.13518699977131338,0.888830102261381,0.8888521807507277,0.8706615543540812
Higher dimension,39,320,10,0.7,0.32,144,208,320,diag,persistence,65,55,4,4,16,8.0,0.03,0.05,20.0,,1.9347007953598823,1.8737379304812092,,,0.002340066633422378,1.8713978638477868,112,0.04999999999999733,1.0,1.0,1.0
Higher dimension,39,320,10,0.7,0.32,144,208,320,diag,euclidean_gaussian_ar,65,55,4,4,16,8.0,0.03,0.05,20.0,1e-06,1.9360953596169703,1.8874086267208223,1.8046207097740732,2.5680002530646573,0.002039999232857187,1.8853686274879653,112,0.08211994694255434,1.007295948924993,1.0074654160454437,0.8717697195971131
Higher dimension,39,320,10,0.7,0.32,144,208,320,diag,cholesky_gaussian_ar,65,55,4,4,16,8.0,0.03,0.05,20.0,1e-06,2.031513435624793,1.9715861553212268,1.9221079002289123,2.630193360575936,0.002039999232857187,1.9695461560883698,112,0.08686458451588829,1.0522208699777393,1.0524465129177716,0.8717697195971131
Higher dimension,39,320,10,0.7,0.32,144,208,320,diag,log_euclidean_gaussian_ar,65,55,4,4,16,8.0,0.03,0.05,20.0,1e-06,1.9567275569169464,1.8571759708951086,1.804081432230395,2.6116904112116854,0.002039999232857187,1.8551359716622515,112,0.0896772266596699,0.9911610053270111,0.9913102967040375,0.8717697195971131
Higher dimension,39,320,10,0.7,0.32,144,208,320,diag,bwar_barycenter,65,55,4,4,16,8.0,0.03,0.05,20.0,1e-06,1.7407007597921087,1.6794219100339212,1.5865612075657538,2.427437398569591,0.0020399992328571687,1.677381910801064,112,0.1163903616097773,0.8962949848608849,0.8963256521796994,0.8717697195971054
Higher dimension,40,320,10,0.7,0.32,144,208,320,diag,persistence,65,55,4,4,16,8.0,0.03,0.05,20.0,,1.9223265247260977,1.9308298859663473,,,0.002117119208743293,1.928712766757604,112,0.049999999999997935,1.0,1.0,1.0
Higher dimension,40,320,10,0.7,0.32,144,208,320,diag,euclidean_gaussian_ar,65,55,4,4,16,8.0,0.03,0.05,20.0,1e-06,1.8349208640826544,1.9002994916994826,1.8617617580058385,2.6547952705730524,0.0019068793180981685,1.8983926123813843,112,0.12814353630957562,0.9841879419369021,0.9842795905648556,0.9006952986979315
Higher dimension,40,320,10,0.7,0.32,144,208,320,diag,cholesky_gaussian_ar,65,55,4,4,16,8.0,0.03,0.05,20.0,1e-06,1.9167717761516843,1.9449138140282618,1.8436768111344355,2.7758818064758404,0.0019068793180981685,1.9430069347101635,112,0.07718931302796829,1.007294235584543,1.0074112476460606,0.9006952986979315
Higher dimension,40,320,10,0.7,0.32,144,208,320,diag,log_euclidean_gaussian_ar,65,55,4,4,16,8.0,0.03,0.05,20.0,1e-06,1.8541450959656833,1.8785646377886382,1.8223380593271385,2.7155559027227754,0.0019068793180981685,1.8766577584705402,112,0.09295425572557792,0.9729311999168941,0.9730104921871936,0.9006952986979315
Higher dimension,40,320,10,0.7,0.32,144,208,320,diag,bwar_barycenter,65,55,4,4,16,8.0,0.03,0.05,20.0,1e-06,1.6860660126483724,1.719123357371654,1.6771303084771596,2.564667192602157,0.0019068793180982305,1.7172164780535562,112,0.12303079901229672,0.8903546448429154,0.890343294061563,0.9006952986979607
Higher dimension,41,320,10,0.7,0.32,144,208,320,diag,persistence,65,55,4,4,16,8.0,0.03,0.05,20.0,,1.876357746871637,1.854364692739016,,,0.0023065247350892064,1.8520581680039268,112,0.04999999999999724,1.0,1.0,1.0
Higher dimension,41,320,10,0.7,0.32,144,208,320,diag,euclidean_gaussian_ar,65,55,4,4,16,8.0,0.03,0.05,20.0,0.0001,1.8285299026715478,1.8125147748013544,1.7136896348573112,2.5563117525160965,0.0019169717884202806,1.8105978030129342,112,0.24132453063865572,0.9774316680523901,0.9776138969567695,0.8311082726568464
Higher dimension,41,320,10,0.7,0.32,144,208,320,diag,cholesky_gaussian_ar,65,55,4,4,16,8.0,0.03,0.05,20.0,1e-06,1.9028523167873452,1.8393472057591593,1.7271424012159597,2.6662782499589226,0.0019170000826397831,1.8374302056765195,112,0.07534755151209475,0.9919015460989634,0.9921017802895615,0.8311205396917809
